timestamp,room_anon,temperature_dp,sound_level_dp
2025-04-11 23:58:18.447819,a05e6feb,18.692520601338686,58.26697785147718
2025-04-11 23:58:48.447819,8aec6083,21.772025058325465,65.40313222260953
2025-04-11 23:59:18.447819,8aec6083,25.214386999653946,39.4207421935479
2025-04-11 23:59:48.447819,a05e6feb,24.220472562388508,53.3124242900728
2025-04-12 00:00:18.447819,8aec6083,20.261809147180806,37.06571538072498
2025-04-12 00:00:48.447819,3171d89a,19.56268507242179,36.82974167501108
2025-04-12 00:01:18.447819,3171d89a,18.556896527905405,54.806576728552216
2025-04-12 00:01:48.447819,8aec6083,19.115173950401573,67.91730731551489
2025-04-12 00:02:18.447819,8aec6083,26.760689488762285,56.93390799846709
2025-04-12 00:02:48.447819,3486577c,22.017262338111145,47.14987957743875
2025-04-12 00:03:18.447819,a05e6feb,19.76495438050092,72.24184676461014
2025-04-12 00:03:48.447819,a05e6feb,21.312920796409067,63.934038496330224
2025-04-12 00:04:18.447819,3486577c,19.2867420789036,29.750986875112734
2025-04-12 00:04:48.447819,3486577c,17.936387613246715,64.24098800026755
2025-04-12 00:05:18.447819,3486577c,23.543696297322494,66.66769036300836
2025-04-12 00:05:48.447819,3486577c,22.394946292445653,85.82950471642994
2025-04-12 00:06:18.447819,3171d89a,20.80201687832956,23.27876265583301
2025-04-12 00:06:48.447819,3171d89a,22.186023068631336,55.783663296640555
2025-04-12 00:07:18.447819,8aec6083,23.257908295196927,58.882024171272555
2025-04-12 00:07:48.447819,8aec6083,23.795753092275593,31.82293973517421
2025-04-12 00:08:18.447819,3171d89a,19.101088107572878,24.459301999947776
2025-04-12 00:08:48.447819,3486577c,26.491814965203105,28.54236937941626
2025-04-12 00:09:18.447819,8aec6083,23.178112511319515,40.60945948644654
2025-04-12 00:09:48.447819,8aec6083,23.520852160184617,50.32016721403758
2025-04-12 00:10:18.447819,8aec6083,25.801903984235675,62.287288370522724
2025-04-12 00:10:48.447819,3171d89a,22.920444768568075,60.398594542320154
2025-04-12 00:11:18.447819,a05e6feb,21.477313018845212,33.54123586891759
2025-04-12 00:11:48.447819,a05e6feb,21.250322636112223,65.05611327205955
2025-04-12 00:12:18.447819,8aec6083,21.64595968025694,57.21741935846774
2025-04-12 00:12:48.447819,a05e6feb,22.838553261886613,46.77729021165993
2025-04-12 00:13:18.447819,a05e6feb,26.21043373924391,49.23855536596427
2025-04-12 00:13:48.447819,8aec6083,23.718863030411548,81.07946009393467
2025-04-12 00:14:18.447819,3486577c,18.29138812904804,61.84102321895803
2025-04-12 00:14:48.447819,3171d89a,21.455498345419706,57.06782845923947
2025-04-12 00:15:18.447819,a05e6feb,22.037150487186484,70.94947860659268
2025-04-12 00:15:48.447819,8aec6083,23.55905206482517,17.298543920993072
2025-04-12 00:16:18.447819,8aec6083,23.389592386284892,39.40774809647829
2025-04-12 00:16:48.447819,a05e6feb,19.530954581994422,39.19610092825754
2025-04-12 00:17:18.447819,3486577c,16.854573641899513,36.89660166660695
2025-04-12 00:17:48.447819,8aec6083,22.185815736643995,33.55368510606305
2025-04-12 00:18:18.447819,3486577c,24.123403148517728,75.75460824946587
2025-04-12 00:18:48.447819,8aec6083,22.489463540559488,47.85137563308185
2025-04-12 00:19:18.447819,8aec6083,22.64345276048903,45.59160869035712
2025-04-12 00:19:48.447819,3171d89a,19.33809354009953,47.12911197027457
2025-04-12 00:20:18.447819,3486577c,23.87537358925425,32.031980523564506
2025-04-12 00:20:48.447819,3171d89a,25.101507805699573,75.70424831313657
2025-04-12 00:21:18.447819,8aec6083,25.57283936724223,41.30830850901804
2025-04-12 00:21:48.447819,3171d89a,21.914045180044962,40.646775539531426
2025-04-12 00:22:18.447819,3171d89a,23.67675900498847,28.29575008004054
2025-04-12 00:22:48.447819,3486577c,24.07340186390456,59.7497931674233
2025-04-12 00:23:18.447819,3486577c,21.82929036404823,63.5901043833012
2025-04-12 00:23:48.447819,8aec6083,22.21974162795053,54.96214514997072
2025-04-12 00:24:18.447819,8aec6083,22.812839479286676,52.966580359700046
2025-04-12 00:24:48.447819,a05e6feb,21.258851354353954,37.08551703345374
2025-04-12 00:25:18.447819,3171d89a,20.861294535059365,33.54941414162982
2025-04-12 00:25:48.447819,3486577c,22.943850962334295,50.609392635207186
2025-04-12 00:26:18.447819,8aec6083,20.31620676889347,33.85849291368257
2025-04-12 00:26:48.447819,a05e6feb,21.26606698380373,56.6210864069737
2025-04-12 00:27:18.447819,3486577c,23.37524802314352,68.80168898445247
2025-04-12 00:27:48.447819,a05e6feb,20.86264718051121,51.572930072041714
2025-04-12 00:28:18.447819,3486577c,18.69771280031371,54.606795080096234
2025-04-12 00:28:48.447819,8aec6083,21.495640019269658,27.352482539586013
2025-04-12 00:29:18.447819,3171d89a,23.770579672151662,67.5999897878157
2025-04-12 00:29:48.447819,8aec6083,26.21628579565095,14.001708921597643
2025-04-12 00:30:18.447819,3171d89a,20.753649614242654,67.23371671885346
2025-04-12 00:30:48.447819,8aec6083,18.634107709698018,34.8249087574664
2025-04-12 00:31:18.447819,3486577c,22.240051885328384,41.50060515975281
2025-04-12 00:31:48.447819,3171d89a,23.49659868261157,37.7748727357783
2025-04-12 00:32:18.447819,3171d89a,22.38311544923443,38.557593253929205
2025-04-12 00:32:48.447819,3486577c,18.884269140423182,54.50862600518418
2025-04-12 00:33:18.447819,3171d89a,19.026918039665727,71.88710186032063
2025-04-12 00:33:48.447819,8aec6083,25.198429292662077,43.963614853290984
2025-04-12 00:34:18.447819,a05e6feb,24.48042021371535,51.08397695448831
2025-04-12 00:34:48.447819,3486577c,25.745446141360706,61.67069905621596
2025-04-12 00:35:18.447819,a05e6feb,22.411377100819188,75.93811756690371
2025-04-12 00:35:48.447819,3486577c,22.055898459094454,38.54395222203897
2025-04-12 00:36:18.447819,a05e6feb,24.63251598150014,61.05095313455146
2025-04-12 00:36:48.447819,a05e6feb,24.057886261136524,39.03485827485328
2025-04-12 00:37:18.447819,3171d89a,22.62845356766897,52.43772970502738
2025-04-12 00:37:48.447819,8aec6083,23.44604316801099,37.426696622011406
2025-04-12 00:38:18.447819,3486577c,25.713590328213566,46.48821820126464
2025-04-12 00:38:48.447819,a05e6feb,20.03879083565872,44.93309042543698
2025-04-12 00:39:18.447819,3486577c,19.12626390688631,62.28986140861569
2025-04-12 00:39:48.447819,8aec6083,22.66180900769734,49.28402697231021
2025-04-12 00:40:18.447819,a05e6feb,22.887606568203694,65.68883968847275
2025-04-12 00:40:48.447819,3486577c,22.482184038271313,56.67838867028623
2025-04-12 00:41:18.447819,a05e6feb,25.141875423280858,38.03912191529202
2025-04-12 00:41:48.447819,3486577c,23.63552121189513,20.352796255320598
2025-04-12 00:42:18.447819,3171d89a,25.727402148434106,76.40104815103727
2025-04-12 00:42:48.447819,3486577c,21.752883742098398,63.17003730366241
2025-04-12 00:43:18.447819,8aec6083,23.587469393055958,46.00104725639818
2025-04-12 00:43:48.447819,3486577c,21.940790608880228,60.52815357561171
2025-04-12 00:44:18.447819,3171d89a,21.933454035460564,71.78713545476367
2025-04-12 00:44:48.447819,3486577c,17.37898270708858,59.04115950487094
2025-04-12 00:45:18.447819,8aec6083,20.391303047103044,62.52506872928334
2025-04-12 00:45:48.447819,a05e6feb,24.208793664940806,47.23516542503643
2025-04-12 00:46:18.447819,3486577c,23.426353481596845,48.13335860340084
2025-04-12 00:46:48.447819,3486577c,22.69275656692502,66.02887135254961
2025-04-12 00:47:18.447819,3486577c,20.611261961717638,71.34375767519856
2025-04-12 00:47:48.447819,3486577c,24.4337437231761,35.6727683977178
2025-04-12 00:48:18.447819,8aec6083,19.464280028896766,49.06092352470087
2025-04-12 00:48:48.447819,3486577c,22.00734721145126,56.40298350619813
2025-04-12 00:49:18.447819,3171d89a,17.42490059522518,38.784118970219915
2025-04-12 00:49:48.447819,3171d89a,20.735493888524804,51.15376545761596
2025-04-12 00:50:18.447819,3171d89a,19.226228863598926,33.01217095139407
2025-04-12 00:50:48.447819,3486577c,21.752185688097818,42.091348228213974
2025-04-12 00:51:18.447819,a05e6feb,22.715514736459884,47.658269564584074
2025-04-12 00:51:48.447819,a05e6feb,20.327915520931835,50.426565452598325
2025-04-12 00:52:18.447819,3171d89a,24.183856500027634,34.39806413430421
2025-04-12 00:52:48.447819,3486577c,23.479410930108862,40.2116599539754
2025-04-12 00:53:18.447819,a05e6feb,24.71539713779713,43.369841776330105
2025-04-12 00:53:48.447819,a05e6feb,18.44548439612027,58.81445675643362
2025-04-12 00:54:18.447819,8aec6083,20.20849308813323,55.61991815813266
2025-04-12 00:54:48.447819,a05e6feb,22.05103905995896,39.2574818390993
2025-04-12 00:55:18.447819,3171d89a,20.762129256466572,42.087238400381736
2025-04-12 00:55:48.447819,8aec6083,20.6353498357299,71.45393018089
2025-04-12 00:56:18.447819,3486577c,25.495481920698477,51.08092646586954
2025-04-12 00:56:48.447819,8aec6083,22.16511883210653,37.05903024866473
2025-04-12 00:57:18.447819,a05e6feb,24.13033860269295,39.65657438384202
2025-04-12 00:57:48.447819,8aec6083,24.5122404181282,24.084954569414883
2025-04-12 00:58:18.447819,3171d89a,26.965741568452493,64.3972869022869
2025-04-12 00:58:48.447819,8aec6083,18.90344684186936,49.958117092144214
2025-04-12 00:59:18.447819,8aec6083,21.762609978240192,53.16508765939394
2025-04-12 00:59:48.447819,a05e6feb,22.661905759039755,36.13005277316906
2025-04-12 01:00:18.447819,a05e6feb,21.664416638970398,42.94153506564788
2025-04-12 01:00:48.447819,a05e6feb,21.797278205194264,55.36951834105264
2025-04-12 01:01:18.447819,8aec6083,20.979159743562278,45.5122137324444
2025-04-12 01:01:48.447819,3486577c,24.730067139515235,29.34653012042633
2025-04-12 01:02:18.447819,8aec6083,23.782198546915648,36.812039135636354
2025-04-12 01:02:48.447819,3171d89a,20.05872488220094,37.63003188537453
2025-04-12 01:03:18.447819,a05e6feb,22.056008451878636,36.704947632664656
2025-04-12 01:03:48.447819,8aec6083,22.791599418922157,57.93125975580899
2025-04-12 01:04:18.447819,3486577c,25.924477529251387,53.09946593429357
2025-04-12 01:04:48.447819,a05e6feb,21.102412032895874,38.14148150533763
2025-04-12 01:05:18.447819,a05e6feb,25.384168551933783,34.46625348098535
2025-04-12 01:05:48.447819,a05e6feb,19.95454953328852,28.45950231346702
2025-04-12 01:06:18.447819,a05e6feb,20.476577545100717,31.54410023070569
2025-04-12 01:06:48.447819,3486577c,24.173889295952396,32.21400387685017
2025-04-12 01:07:18.447819,a05e6feb,18.68737675847421,51.20403218631773
2025-04-12 01:07:48.447819,8aec6083,19.546655821910445,58.84826926489555
2025-04-12 01:08:18.447819,3171d89a,20.54688240983798,49.87480282483742
2025-04-12 01:08:48.447819,8aec6083,21.51792204209411,52.84967708802923
2025-04-12 01:09:18.447819,3171d89a,20.243470989045804,27.76045848304926
2025-04-12 01:09:48.447819,3486577c,26.3322123348285,38.05049672235909
2025-04-12 01:10:18.447819,3171d89a,23.341666266432455,33.30905274905497
2025-04-12 01:10:48.447819,a05e6feb,21.940873689936314,29.089650087547994
2025-04-12 01:11:18.447819,a05e6feb,20.17029985060994,21.93924491119732
2025-04-12 01:11:48.447819,8aec6083,20.71045871330658,62.22827818835103
2025-04-12 01:12:18.447819,a05e6feb,18.611023105440964,78.22710146929353
2025-04-12 01:12:48.447819,3171d89a,21.59539748466745,53.31770817692391
2025-04-12 01:13:18.447819,3486577c,20.748826528315696,59.61194125741525
2025-04-12 01:13:48.447819,a05e6feb,25.351540829762467,65.94256110391663
2025-04-12 01:14:18.447819,8aec6083,24.19897039401544,38.84272836808599
2025-04-12 01:14:48.447819,a05e6feb,27.639506861200946,38.193001577170506
2025-04-12 01:15:18.447819,3486577c,26.209587987563552,56.937602138041704
2025-04-12 01:15:48.447819,3486577c,23.33326107154131,47.057138512699225
2025-04-12 01:16:18.447819,3486577c,24.92172776214744,32.35677336899153
2025-04-12 01:16:48.447819,3171d89a,20.82900804340881,46.64713205791515
2025-04-12 01:17:18.447819,a05e6feb,21.88141010256468,35.16416443995381
2025-04-12 01:17:48.447819,3486577c,17.809224961209868,38.05358081181954
2025-04-12 01:18:18.447819,3171d89a,20.7078332634288,55.77316116400707
2025-04-12 01:18:48.447819,8aec6083,21.350070414826835,42.40954712152325
2025-04-12 01:19:18.447819,3486577c,19.207667188503518,56.71338376080484
2025-04-12 01:19:48.447819,3486577c,17.94800474330967,68.76480741873783
2025-04-12 01:20:18.447819,a05e6feb,23.553743680089106,42.50790162801215
2025-04-12 01:20:48.447819,a05e6feb,19.25161033759436,54.34606573335333
2025-04-12 01:21:18.447819,8aec6083,24.233574722646388,53.19261859127745
2025-04-12 01:21:48.447819,3171d89a,24.05473736194418,36.52985210906225
2025-04-12 01:22:18.447819,8aec6083,24.333874399985977,46.148668539468865
2025-04-12 01:22:48.447819,3486577c,28.499352696188947,47.85317465289509
2025-04-12 01:23:18.447819,3486577c,22.67868263455367,28.337942038850308
2025-04-12 01:23:48.447819,8aec6083,22.436203192377036,58.76486710410281
2025-04-12 01:24:18.447819,8aec6083,19.149461955811617,56.12723283670847
2025-04-12 01:24:48.447819,8aec6083,20.118311179439598,50.7590766003979
2025-04-12 01:25:18.447819,8aec6083,23.13942273798958,48.05672976764234
2025-04-12 01:25:48.447819,8aec6083,20.016543719832214,65.59834138407017
2025-04-12 01:26:18.447819,a05e6feb,18.102415091401838,52.73249866183547
2025-04-12 01:26:48.447819,3171d89a,23.698245427129475,84.2331333574365
2025-04-12 01:27:18.447819,3171d89a,22.046536092813117,71.36158358356161
2025-04-12 01:27:48.447819,3486577c,21.30852157955453,39.81233538385062
2025-04-12 01:28:18.447819,8aec6083,19.768053832770068,32.97297913535213
2025-04-12 01:28:48.447819,3486577c,19.73542446558185,32.94154638946848
2025-04-12 01:29:18.447819,8aec6083,18.587631564627266,31.501921127549938
2025-04-12 01:29:48.447819,8aec6083,17.356548977960014,43.76965605147852
2025-04-12 01:30:18.447819,8aec6083,17.664692713029027,29.27539212947394
2025-04-12 01:30:48.447819,a05e6feb,17.866406175835756,52.64831304924845
2025-04-12 01:31:18.447819,3171d89a,22.845542203692148,46.6490699374953
2025-04-12 01:31:48.447819,8aec6083,20.882336973261058,51.81398994018064
2025-04-12 01:32:18.447819,8aec6083,23.69741742241837,60.77108534854025
2025-04-12 01:32:48.447819,a05e6feb,20.311328107323426,55.70745010726515
2025-04-12 01:33:18.447819,a05e6feb,20.2292822003631,77.94283412609522
2025-04-12 01:33:48.447819,3171d89a,24.585611791688567,38.16106408258548
2025-04-12 01:34:18.447819,3171d89a,24.93824772908911,59.14992552839631
2025-04-12 01:34:48.447819,a05e6feb,21.574087720297904,57.59635770416928
2025-04-12 01:35:18.447819,8aec6083,19.933805129938285,39.0991414100341
2025-04-12 01:35:48.447819,3486577c,21.759518484962832,61.44286369745007
2025-04-12 01:36:18.447819,3171d89a,18.45675452977502,49.31357196544295
2025-04-12 01:36:48.447819,a05e6feb,21.471678375028223,63.108992146513884
2025-04-12 01:37:18.447819,a05e6feb,17.890578189694654,46.67088086517403
2025-04-12 01:37:48.447819,3171d89a,15.982118912226397,65.22200592698545
2025-04-12 01:38:18.447819,3486577c,24.975025481147537,44.84647914372254
2025-04-12 01:38:48.447819,8aec6083,18.51927826666317,69.56758439568395
2025-04-12 01:39:18.447819,3486577c,20.628301587012118,62.013199997565835
2025-04-12 01:39:48.447819,8aec6083,25.87732871885473,51.07776948908069
2025-04-12 01:40:18.447819,8aec6083,21.614757159942915,45.60829758135512
2025-04-12 01:40:48.447819,a05e6feb,22.320211886563666,53.779893277685716
2025-04-12 01:41:18.447819,8aec6083,22.88198049516511,63.184889788751505
2025-04-12 01:41:48.447819,3171d89a,22.161483045692215,62.49928921152409
2025-04-12 01:42:18.447819,8aec6083,21.80478374756719,64.28227333111772
2025-04-12 01:42:48.447819,a05e6feb,22.53857044533883,53.26472321782465
2025-04-12 01:43:18.447819,3486577c,23.286720098045276,58.24470750573226
2025-04-12 01:43:48.447819,3171d89a,25.409406826172756,35.290237633450275
2025-04-12 01:44:18.447819,3486577c,20.274707641590112,62.74571703695938
2025-04-12 01:44:48.447819,a05e6feb,26.628813507461757,36.99367891859371
2025-04-12 01:45:18.447819,3486577c,20.12282714976612,54.42696352581482
2025-04-12 01:45:48.447819,8aec6083,24.248063795517403,59.15218874139654
2025-04-12 01:46:18.447819,3171d89a,22.239585231184968,61.68663246601332
2025-04-12 01:46:48.447819,8aec6083,21.294785236732306,67.89351791205958
2025-04-12 01:47:18.447819,a05e6feb,23.517365849059637,40.90901156605211
2025-04-12 01:47:48.447819,8aec6083,20.858067669063228,27.8839271337668
2025-04-12 01:48:18.447819,3486577c,24.34239418962236,65.22892859362652
2025-04-12 01:48:48.447819,3486577c,21.347704431947996,65.91361103287952
2025-04-12 01:49:18.447819,8aec6083,20.624745449204287,41.47129830255411
2025-04-12 01:49:48.447819,3171d89a,19.73958142563019,59.14389021220768
2025-04-12 01:50:18.447819,3171d89a,20.281161868062526,32.95904837257711
2025-04-12 01:50:48.447819,8aec6083,22.43735672287186,63.130380099481414
2025-04-12 01:51:18.447819,3486577c,17.730182522996795,55.45758036192429
2025-04-12 01:51:48.447819,3171d89a,22.575697422674782,65.5145792307263
2025-04-12 01:52:18.447819,3171d89a,20.788997559032946,32.29323203031853
2025-04-12 01:52:48.447819,8aec6083,20.240673882006327,65.5932700633257
2025-04-12 01:53:18.447819,a05e6feb,22.692034053361663,30.42443345318501
2025-04-12 01:53:48.447819,a05e6feb,23.850702721035944,45.929401545881205
2025-04-12 01:54:18.447819,3171d89a,21.054863966261422,53.597236758546366
2025-04-12 01:54:48.447819,a05e6feb,20.165837737970424,32.39854018342836
2025-04-12 01:55:18.447819,8aec6083,23.553775126176646,66.99114849777203
2025-04-12 01:55:48.447819,3486577c,17.92604855976987,53.37256643196169
2025-04-12 01:56:18.447819,3486577c,26.691994892872636,45.619767597204
2025-04-12 01:56:48.447819,8aec6083,21.57022804660298,35.568860696002965
2025-04-12 01:57:18.447819,3171d89a,16.32534490610179,46.03329370931422
2025-04-12 01:57:48.447819,8aec6083,18.69722566626884,46.242656282328134
2025-04-12 01:58:18.447819,3171d89a,23.669756340397143,49.27252400832115
2025-04-12 01:58:48.447819,a05e6feb,21.038282746571436,54.80377368359802
2025-04-12 01:59:18.447819,8aec6083,22.848902735693144,68.31029343129742
2025-04-12 01:59:48.447819,a05e6feb,19.777300779670753,44.60996668529044
2025-04-12 02:00:18.447819,8aec6083,22.677779927677104,41.84764749495663
2025-04-12 02:00:48.447819,3171d89a,19.679255830930607,43.18173972018626
2025-04-12 02:01:18.447819,a05e6feb,29.183533017148676,52.77282124142728
2025-04-12 02:01:48.447819,3486577c,21.34065263206246,67.84391871116961
2025-04-12 02:02:18.447819,8aec6083,20.435843438641143,53.24735634837655
2025-04-12 02:02:48.447819,3486577c,19.368566255229315,56.73690036344911
2025-04-12 02:03:18.447819,a05e6feb,21.52747151241955,40.029323984987315
2025-04-12 02:03:48.447819,8aec6083,23.478456077498915,69.1524658548799
2025-04-12 02:04:18.447819,8aec6083,20.62791530986486,38.6644651938759
2025-04-12 02:04:48.447819,3486577c,21.0231809010353,37.41004195454566
2025-04-12 02:05:18.447819,a05e6feb,23.833469207221015,28.62486829690814
2025-04-12 02:05:48.447819,a05e6feb,20.177995635347106,58.29393008876523
2025-04-12 02:06:18.447819,a05e6feb,21.045557766113625,32.148340901365636
2025-04-12 02:06:48.447819,a05e6feb,25.14592604182219,52.94000633179536
2025-04-12 02:07:18.447819,a05e6feb,20.5594106823825,48.53792505596095
2025-04-12 02:07:48.447819,8aec6083,20.600107895975313,48.73206424666028
2025-04-12 02:08:18.447819,3171d89a,17.752453382688408,33.89166609391573
2025-04-12 02:08:48.447819,3486577c,24.858232878579432,42.582037810248224
2025-04-12 02:09:18.447819,8aec6083,21.83030552697172,41.065674129217754
2025-04-12 02:09:48.447819,3486577c,20.848272823445026,45.24787969288847
2025-04-12 02:10:18.447819,3486577c,26.015907024779658,45.67883159293005
2025-04-12 02:10:48.447819,a05e6feb,22.589393682042587,69.727723061644
2025-04-12 02:11:18.447819,a05e6feb,20.67857177828933,39.385954078722676
2025-04-12 02:11:48.447819,a05e6feb,19.63201734887854,39.87495894694809
2025-04-12 02:12:18.447819,a05e6feb,20.013912181317515,32.65823649694616
2025-04-12 02:12:48.447819,8aec6083,22.111511080428368,48.5394560361052
2025-04-12 02:13:18.447819,3171d89a,19.983448308602288,40.64722507916971
2025-04-12 02:13:48.447819,3171d89a,21.08334042943069,46.89334105737655
2025-04-12 02:14:18.447819,3486577c,20.8409460312058,57.40481410115436
