timestamp,room,temperature,motion,sound_level,temperature_dp,sound_level_dp,room_anon,sound_level_enc,sound_level_dec
2025-04-11 23:17:18.447819,bedroom,24.03,0,65.43,23.435427452572604,64.46728535366593,a05e6feb,gAAAAABn-UPp8PfffMI_uppefOaCxKo6I4UOdzm36BGM2f6vlFl6yJuTeMnOiSk29vVITcP1h8nUzI9vGYbZmvnOCRy1pGwuPg92DwsBPTxa2P4gPYPdhto=,64.46728535366593
2025-04-11 23:17:48.447819,bedroom,19.89,0,36.68,20.360595156928262,41.63779109106751,a05e6feb,gAAAAABn-UPpsw5O1vyMm8pNBzdvOTP3KpEuXmAeMZMHu1s38LPArpsxjy1a3l0XYYImQtIrysmAfgqXdSHrM0dc3mjcZfvn5LhhDBaQaiVaZqRdvNnWLwA=,41.63779109106751
2025-04-11 23:18:18.447819,bedroom,23.16,0,46.59,21.63801506317256,47.74486381054631,a05e6feb,gAAAAABn-UPpM7jPxEOJH37NbVkRTLnCQdiHr9beeiZvJ2eFb_ub-saQ36oAcd_OcojYqxCcjcsG4v8O_0zOyBulpbo6wssuhq8HOX_7756yKV2Uy8wJwOo=,47.74486381054631
2025-04-11 23:18:48.447819,bedroom,18.1,1,31.08,20.83344544294076,35.66825986519471,a05e6feb,gAAAAABn-UPp7pBvaCoozNAOd0GsbY6rq0ivhsAbLL6XHL7sg_pft6pXCtRFCQa1cI7F6ZrxJ2ZTdpxaFe882hebdf6gAEAt5dTa85W47F49xLtDR-q7TWc=,35.66825986519471
2025-04-11 23:19:18.447819,living_room,20.06,0,47.11,18.60775621892861,47.14688852571467,8aec6083,gAAAAABn-UPpOWVaFPljUnTKLPHA5GP2uQJaa2JsT3xun-UBT7AIYUcYcmvatroA3YIB4MGwBEBIY-gCYtZei7KP8Mb_FwSAod0IEr-ETpTunPloeqVxLfU=,47.14688852571467
2025-04-11 23:19:48.447819,kitchen,22.52,0,54.37,23.76062449763713,70.0827706300008,3171d89a,gAAAAABn-UPpL_PIfvCrNNi21LAHvK07CnYwzSMWuBkrBGaBkFdmVUlQjjprwyqJcaMAyj4rNmxxRvOR4Q5Hmzr0ypcCZ-r4h5kx_i8ojuBOcqdsFqnwvME=,70.0827706300008
2025-04-11 23:20:18.447819,living_room,16.87,1,37.28,16.888111253979247,38.41297088543466,8aec6083,gAAAAABn-UPpgpW9vps48_G7DqiJAJ7V-who0pGdCPaHmgpP92m2HXytv5MlDPSt_EDlY_No0GSkjnh410YTfct2mhC1ORZt2BUkDjapjmo_HydrYne56Xs=,38.41297088543466
2025-04-11 23:20:48.447819,bedroom,21.82,0,47.81,21.32747578357305,50.67217787845039,a05e6feb,gAAAAABn-UPpC6oyUlyPzHqJsaJhM-H_rN8bV9rjzFrKlv8VMJ4Mqeh74Pw06IrpQlF0_Ix_CMnoSmUIBxlc0o4aiDrffSWDhKmwCzaJSZpLAN2gE8iQX1A=,50.67217787845039
2025-04-11 23:21:18.447819,bathroom,22.82,0,59.25,23.1293079208996,61.85835008033785,3486577c,gAAAAABn-UPp_OSFEWsKCgK1f_-hAi4ObzH5U5S0_kpJSILx_jq85pGY3svjCeHoN_62UFmv4wLlbRoq9YP0MbO1zN8eE1UrJqd1GzA9FIGichwtqwSBZX8=,61.85835008033785
2025-04-11 23:21:48.447819,bathroom,18.48,1,39.14,17.769641354580717,39.646717129853855,3486577c,gAAAAABn-UPpNWkauvWktQ4BzCZpHEADlAq8zDecTi7GMmxGU5JqbQ0ynwpkwT45JS24yit4ETtTE8hBZTS6C3mfbTD1j-HvZ9T_dU8m4i43gR7xiHK3lgs=,39.646717129853855
2025-04-11 23:22:18.447819,bathroom,21.46,0,32.33,18.351526413267703,38.74276346210213,3486577c,gAAAAABn-UPpr13ULb0SPa0-YGknqmUyx_x2GhDRzfm1VhcwOHlhaDfxJM6a5cb2Br5KsnbG4DMbWhb8eSHzErVWm1qDKGd92BbUWoxQ2yBa4NcRXXi4byQ=,38.74276346210213
2025-04-11 23:22:48.447819,kitchen,18.03,0,64.6,19.68999285925272,58.83004672460213,3171d89a,gAAAAABn-UPpSBbx0zj-fyPew97ctdI-VkENIMLJTLAiIXHgeEZw1NF2GrUtaiZ1Nh-1nKtAYCFVzf62usKHUuCVKWU-c4Zu9tckNfa5__IcLuX4aDbg0FM=,58.83004672460213
2025-04-11 23:23:18.447819,bathroom,16.51,0,65.63,13.898668514166031,68.65456421232027,3486577c,gAAAAABn-UPpsBJ-cxRigVyMs0wi0jxUwXwaRTVI81DybUt3-g2-irnNHsAP7Qk1t_3O0mgZ0uzH78eblgBVei0yj-LgGkKb3ULNv94cf_1zUMGNgxDjQsI=,68.65456421232027
2025-04-11 23:23:48.447819,kitchen,25.64,1,69.9,27.84176866799209,73.32475141736312,3171d89a,gAAAAABn-UPptjgHAPpBSovNMZJ3gUCv0SR5abTF0AWlB3BoiSFxWGk_1UAMWfpkThLWTi7SyyXcmpkZ0kuh32lSoTt5yDaRSqyKpiPz7-tyEYNkQHFp_8A=,73.32475141736312
2025-04-11 23:24:18.447819,bedroom,24.05,0,68.64,24.7270084562067,68.3689213681115,a05e6feb,gAAAAABn-UPpxixZshnEIKtAxd0mv0laCwx_wUqYjf3hU6e-Mpw5f_9qAOZLk8fKLz21D2FfWZq5fq0PDtfceHmEGeZKaOa-GWpp1Kt4KHklj0o3qt212aU=,68.3689213681115
2025-04-11 23:24:48.447819,kitchen,22.19,1,54.53,21.74374219060173,52.61287316166119,3171d89a,gAAAAABn-UPpFIpQBYZGvBW9kSx1OpB7VFHl-eW_qBe1G187XbrYXIwSkG4399ilQaJ9EPVSvt1q65uBcndh2vRXIO1zhjkxBThD5ThT084ZO5ngRcbHetY=,52.61287316166119
2025-04-11 23:25:18.447819,bedroom,21.13,0,38.03,21.25580762503317,35.957152623969314,a05e6feb,gAAAAABn-UPpGHuBy2csKh7wtn_HaoPY1YqJfqtIGzcwKPEpsbj_6TT93BoOV7N8WT9MW8FAmbZEfiL2IuVsIEZfAROMCx0jy6a3tnflk3OZIzeBXKgBBdA=,35.957152623969314
2025-04-11 23:25:48.447819,bedroom,23.26,0,47.06,22.13912044169817,47.845398316664735,a05e6feb,gAAAAABn-UPpcQsCe0bCfwEoeDVgm-iBplWTGqnr27c94gYTnjrUW0UgWXEoQs6j26vTmZUDoVB2cNZBWhiSxrI-LuGobfoBDzBj8dL3Dsrkr-g3QzWLNy4=,47.845398316664735
2025-04-11 23:26:18.447819,bedroom,18.51,1,37.47,18.335627603570284,26.028142242726584,a05e6feb,gAAAAABn-UPp7R3or6c-vMGRcCz2O3Pwpape4bAPoZx857vE-kpNRfj-lfPnzD6CKWOxrWneL2GOMhK8eWOH2e0QmXDimFuPQEgPhEQAKxckYzsGuFXtd04=,26.028142242726584
2025-04-11 23:26:48.447819,living_room,19.25,1,41.88,17.474157006061176,41.61774782535605,8aec6083,gAAAAABn-UPppx_YJzFjO8bVkr_cBSztRIwPhw8BFWjL1pxunKgY_jvdKEg7UL3laUKrynMXuhfwLZc9DXx6IhbbbAYzjY3lB97Ww1adMN5Q24uMtguahSI=,41.61774782535605
2025-04-11 23:27:18.447819,kitchen,21.61,0,50.96,21.14462624838492,48.72803248646519,3171d89a,gAAAAABn-UPpeIO54dst3um8VNsqMI74E0_CTpFjHovL7rIttGFXpVub_SaLYikFPmCqsjM3X3VLO0hfYi8XLaSZ3cLPRVqm40_KuU-KtaSO8ZdRuUk-ajw=,48.72803248646519
2025-04-11 23:27:48.447819,bedroom,22.06,0,35.49,21.544040487539924,35.14737634765067,a05e6feb,gAAAAABn-UPpFe6eFU3jGt859DgI0w-f3noS0qWaLE1-tBWC5XSbWWkY6ghK5Sbn40YHlHnpjOxb-5cgIQdxz8oSH7pVoODerPGUiWvdWVRTYCLkCA8WH2I=,35.14737634765067
2025-04-11 23:28:18.447819,bathroom,22.74,1,53.38,21.116751887508144,71.06165942639512,3486577c,gAAAAABn-UPpINL19sSKYMawton2aTUU5H1SLU7jeRHandIm6GJRGbs3CBGXYhCPWQZJBAM-DTZkW3n6FnMqwO-r5d4mF9Lu04qpY2Yf24NB1l-UtiS5Cq0=,71.06165942639512
2025-04-11 23:28:48.447819,living_room,20.74,0,32.99,16.30900943769238,37.63828581803827,8aec6083,gAAAAABn-UPpjQ2rSZ_odNwBweFi9JQ576fUZ7LOPMMB1UUKAh5hW6kodg3shlfP9QdckCemLDjkEqLAE8cgRoeV9DhiZx9fZ0ObJO_Irb2aa7pObfvxjXA=,37.63828581803827
2025-04-11 23:29:18.447819,kitchen,21.39,0,45.39,20.302434155630625,50.393181304634005,3171d89a,gAAAAABn-UPpHAJTnVOKhDnQWDdrfkWZmMj9xwfGYOTKutbFaZ1PjsLWhwRq80ykfma61vr0ThDRryX2ZzDL8jSF-8ZoRIlJN-Zlmgm2Puu2BIs787ETUb8=,50.393181304634005
2025-04-11 23:29:48.447819,living_room,21.05,1,31.74,19.27436011162801,27.85077687300704,8aec6083,gAAAAABn-UPp3iA3uV5X5ksfIu64UWLjJrXGWHjZEvx9WxNRg9sV4fMI9ZJpZ6hBLuD3rKSYjxvNvH3b8p4pkVf9ofiPHqLUc8R0fAqox8ff67yNLDbk3Pw=,27.85077687300704
2025-04-11 23:30:18.447819,kitchen,20.82,0,61.27,19.87847882229206,48.94571400404163,3171d89a,gAAAAABn-UPpOWZ9jtjV9pOBUzb6uthNTML-FjzRl_E73PHNWBGSHCFqSBe9FY01TOmQgXI3KY4ONzcu-iMOA3_c5ql56hT527HBz-bbeyQ6qk7RDGTbvn4=,48.94571400404163
2025-04-11 23:30:48.447819,living_room,23.35,0,54.93,22.280597490251942,57.64790041873733,8aec6083,gAAAAABn-UPp5Io4m1j7g3_usQ71fIiCpVVuXUiTOGhlCAXdl4V6dEHUqIHCx0BI0Z3231CAxx7ef7Xvxb5Nm7HR6ahd-Yvt_X_x6kRgXhF0EWd86xpIvJI=,57.64790041873733
2025-04-11 23:31:18.447819,bedroom,21.56,1,38.95,20.577651381510616,26.92458542592532,a05e6feb,gAAAAABn-UPpjkjxcdzHIrSUHxb1gfP86dx0H_Fea4WN3K-wxdZY-3FwtvS_OAIN6uuo4lMDD0wFIimApNv-EXuhGdicUx4zxC2lQhNyXiZkA06mBZJR-1U=,26.92458542592532
2025-04-11 23:31:48.447819,bathroom,22.03,1,30.33,22.07243276281453,29.30996636620865,3486577c,gAAAAABn-UPpvCefqCYyYK-qc_KGo4BvfTvywNdCdg7WX15_Wag4Ma69xEcnjJd7o57U-Nn4yL52KDtUQp1EwR8vCaKq4TO2sCyaGKnw6j0zMAOI79oUYIs=,29.30996636620865
2025-04-11 23:32:18.447819,kitchen,19.4,0,53.02,18.88160373321972,63.39380604183417,3171d89a,gAAAAABn-UPpOb4IX6ciCYrw0cwzeKaYVC5wnXm_Lqs2ROp2JaV5UoRraBU62aofzUcFSHUSw9f9P44l8uUBn3zmzvwFLR1j9R_NINgjFpxttNtxogHjHmc=,63.39380604183417
2025-04-11 23:32:48.447819,kitchen,24.94,0,31.83,25.44547948294336,26.21587739601665,3171d89a,gAAAAABn-UPp-0X1N7lCv8Fa1zN2p6Gsvv3fxm0LExpmwA2pGhspV0ZNz57XxsM2_i8z50ryOQ_oOuak4SfEF-M__OJSyaBoS-pNegxhBTH5RF3efSbnWNY=,26.21587739601665
2025-04-11 23:33:18.447819,bathroom,20.19,1,42.73,18.844051094908053,52.64200146866221,3486577c,gAAAAABn-UPpo0UVQmLEsc4NtnsCbZcsU4evtJn0OHejZ2PAClcQlkm5qSYeU5dso_58Ds0C7YT09_Xg51ZhkH-nVuc3L0EpiJMVcSnbLHXIo84ZKmh-hsI=,52.64200146866221
2025-04-11 23:33:48.447819,bedroom,20.61,0,55.89,20.671250122705164,55.32690839602806,a05e6feb,gAAAAABn-UPpiAjIGI2lzi_IMXeWwMTJO6naVkre64xisMTQ2yJFYg29Jqb1dhin7eHGuThcuTk2a-wqszfc4drKP3U48f6yXdaxUrqQi2qhQoWmr669Q-s=,55.32690839602806
2025-04-11 23:34:18.447819,living_room,25.71,1,33.59,25.747555226146297,35.203114798715426,8aec6083,gAAAAABn-UPpoY-gqkYb7JeeMfayL14W-VgIvSydDW3_sCoPPfPVI2Qshm4OUekHCBqATTxY0ARgmlZo71sx2kfBRCpHUS86CqDH8iBnZU6pqHuVinfWzS4=,35.203114798715426
2025-04-11 23:34:48.447819,bedroom,21.9,0,34.8,20.463880192855367,33.13491109049445,a05e6feb,gAAAAABn-UPpOYpdU2JclFZiR9PrKSrTdIDFO-Z6LOYdGE3zYvwF2rH1k-r7oZpedbQJptsKeyg64zH69DA_tJs92j1nSVA9f4fDEQ_czIKuP4P-XhZLz38=,33.13491109049445
2025-04-11 23:35:18.447819,bedroom,25.95,0,37.86,26.1637726172236,30.10582092707317,a05e6feb,gAAAAABn-UPpr29OzPEx1tnXrJdWw7Aca_3sIYOOAYSnbOyko5VfWcXYfQ8K2O7YWS6jISwGU1jOE8GfJxKwOc5-Aj9LazRKuOuHpdmC6LZnyBizdX9999Y=,30.10582092707317
2025-04-11 23:35:48.447819,living_room,21.84,1,37.68,22.749895801412528,43.00058207322861,8aec6083,gAAAAABn-UPpX9VPy34aqP5te_rObuRuwbi29M459x3DJBWMOTNJBtnvl5dW_C8P_9m9KJg-Frr5mnTUDLBKBMPbFQRAmbYXlmuLQFM2OO4mnVq0OJWOVfo=,43.00058207322861
2025-04-11 23:36:18.447819,bathroom,20.29,1,40.89,21.440882542704934,48.39480079687385,3486577c,gAAAAABn-UPplFWhPy3C4RPE8PHY67EeC_mdOzV2lkrnbEDNQJscBGvqZccGzUGm4j4L0JaktUJfIQib4PUwwKopey3Vg-hLVcFy8yKJTZUS4U_Y6ihMgLQ=,48.39480079687385
2025-04-11 23:36:48.447819,bedroom,22.07,1,64.55,20.02529681287441,68.59200959355181,a05e6feb,gAAAAABn-UPps1MvC6Cb-8gqJPNqNEv2kqfFVWmDK5IwQjAVDJx4N42YTAJtYFWD4ElNvxqsuNGufr_wcZsqJxtGT0GwvuNX6NnOOJrmYU2fGZ8fZ1T4Pzk=,68.59200959355181
2025-04-11 23:37:18.447819,bedroom,21.28,0,44.21,21.21439184345294,45.103534296307714,a05e6feb,gAAAAABn-UPpqMo3Doro5IGk2VZqb7q6bESlNyBgzqaE9BR1vJ6Wr3aBlqgpb8ZGW1DDMjg8-la448UYuToEAlon6tGiP57qhwmIJWCAOtCuY-yGk_-e5SY=,45.103534296307714
2025-04-11 23:37:48.447819,living_room,22.46,1,34.78,22.171166333712577,33.210281642145205,8aec6083,gAAAAABn-UPpN7GoXiFUYJO0-Cjerdswop5Poo3lZUTUTtB8zNFsXoAPiIsp3uwQ6zzCa9ME_KWgFw2NXPnJiUuh7jyfaPYky_uH-jqbtiWOn5vbIBl8Zjc=,33.210281642145205
2025-04-11 23:38:18.447819,kitchen,25.16,0,43.87,24.910895227374912,62.63552687191032,3171d89a,gAAAAABn-UPpPy3lSdimyJKwZwHXYs-ZHUQJqDsGjgy9ZqLOu9_7Pb_BDJNC_jemfePCgyf3nAY04DF0Xsnb82A6w6ZSOcTi5O9rAi2gnSJkNv7A4skupko=,62.63552687191032
2025-04-11 23:38:48.447819,kitchen,22.34,1,32.08,23.173619246723185,32.15435945563465,3171d89a,gAAAAABn-UPphqOK2UpvXtdIU1tbOcQjaa1k7rAsVifPu_-HAOk_hH2gd8DECkIJFhOHbVLCbTEBGq6hT8W8C-F8GyWGM4X1wcO1KYYdKwYrlrZOMoHot48=,32.15435945563465
2025-04-11 23:39:18.447819,living_room,19.1,0,34.56,18.66748393568822,40.60006391804972,8aec6083,gAAAAABn-UPpl0tpSfYjZshbYBK3kDHyIeGgc5a1UjU-aABx6zS6jMXnZZaoV17xcDqNQrRKHkj9HPM7T78Ze8fmFXJD5zL5ohr6BH8TExl8y9gxKnm3NA8=,40.60006391804972
2025-04-11 23:39:48.447819,living_room,23.24,1,31.14,23.322987797921108,27.378608445198235,8aec6083,gAAAAABn-UPpeuvDxpiTEDdCR6HuJ47uKdKHr0RgCGzfoXMOCPqbVETfx-okYMO2UHLBoziVek5cMzt0XfOHvLkip-cL72IH4U5jR3gSGJYfgOE1EBA2oVc=,27.378608445198235
2025-04-11 23:40:18.447819,bathroom,21.59,1,68.31,21.72352079760533,70.47268906688646,3486577c,gAAAAABn-UPpi8oP5Bke35s8YXpE2390V7o3O4W3FMQ5N4S2SRW55_yxtPE0OOPtXQkoWRN4QBRNp6zVh_IW89idGWDWmnUmHqwexGumImHjYj_19SCNLro=,70.47268906688646
2025-04-11 23:40:48.447819,bathroom,23.23,1,60.03,21.70033761192294,56.39962556390018,3486577c,gAAAAABn-UPp8fQowvmFzhfloJUxXpk6DC86RGT8Ffn37JDRFki_t-dFgYsn_uAnVxk64AjbgdgNmlyl1LXip3XhNcRwOBQOnKXHu66iVh3poe9UxnUdjMs=,56.39962556390018
2025-04-11 23:41:18.447819,bathroom,25.36,1,53.65,25.188594815438123,58.43934229395561,3486577c,gAAAAABn-UPpsybEvBv1TybDJ6idnFiXjOSnUX-0QQ-J2HQaqP3YBfUFS4g15TtW82NNH0iA4JN1Tai6ryvbqisGSoorjPTUi6oDiEERlN0AxIGTx7P6z80=,58.43934229395561
2025-04-11 23:41:48.447819,living_room,22.68,1,55.72,22.594789355242664,46.31182861358478,8aec6083,gAAAAABn-UPpCOFaql9XKiW6BOu7U6fm3590P0x0P4o7V3sH9DhGgNwnrmyZjC-PQ2xZvsDxzkNDWPkQLZZAtS-dQAH9a4XLNRB7Ue_dreASZGuFzq19GHY=,46.31182861358478
2025-04-11 23:42:18.447819,bathroom,21.87,0,54.64,22.40861814978945,41.02377868580955,3486577c,gAAAAABn-UPpEhQ6FyAa4NxwMBrSTcquwyeEizWNKIRwpmxXmVBFn2twNhJ7TeOUf_m7rxG3ul-ra0Zg4uufES68LFFEdBbwD0gc2P6O3TGc6gxS-8UHgTg=,41.02377868580955
2025-04-11 23:42:48.447819,bathroom,20.22,1,54.96,18.8337871052284,52.17941425695212,3486577c,gAAAAABn-UPpnwkw5q1k5tTjynWmOMwXDLCn0ELCMJKMHfPqLBcL4KTMG7U8l_XnPsUsW-1hsh4bc6Y3VxLnHHabshTpVHFszqk8y5ghqRy-mh14o_ls7Cc=,52.17941425695212
2025-04-11 23:43:18.447819,living_room,18.91,1,51.17,16.894345245119155,48.38761566732738,8aec6083,gAAAAABn-UPpTcxVs85mRetdfNWmVtLoQC21fp_Z4xU4wuQXL9T4IqXiiMFMeJW2TH_wLPWaOt4eRv5TvD_ZrUj9dV9EvVXSfc8GqbbWCv4U9Z8yb0VgU3w=,48.38761566732738
2025-04-11 23:43:48.447819,kitchen,23.11,0,59.29,23.75058165546033,59.28178453500792,3171d89a,gAAAAABn-UPp4pjjNZll8l8RUXav7FlQKWwlvQhJfcirmLny3q2z25bt8I795754KYa3Ig6vZRjHAC5Ycg4c8su64Bfx91bQ-t5Cv0n2uNZyC2sJZUnruFg=,59.28178453500792
2025-04-11 23:44:18.447819,bedroom,21.28,0,30.56,22.18241840675592,18.136375257452848,a05e6feb,gAAAAABn-UPpoYA8p80ABJGJimGH7PTJuSrsCJW65yjYJq_a10uotmaiJ55nDMz-p2myj3mHuZIGmtknQOGSv5DpZJ4SReSCwMFmgAwNIiAQ2YDYjbtgRYc=,18.136375257452848
2025-04-11 23:44:48.447819,bathroom,24.18,0,65.99,22.791881175349243,69.64430202844004,3486577c,gAAAAABn-UPpgDRUbGiGoqKIp9Gm8A72yfxMISihcJqCH93XUSDBmQWKTaN6WYR5-wVdrWLxD58FCeTf1hiez_e0WKkJHVzwqWM3HYZoD80GoIyBk1E1tWE=,69.64430202844004
2025-04-11 23:45:18.447819,bedroom,18.99,0,36.78,19.26059456439712,24.15269111191736,a05e6feb,gAAAAABn-UPpYB2MowyHVtfHlsKXMwWL5GRtr81FwF1dQehIh8fM40TeeHlW1pFGsoDOBzyXLGBrZhA6fDQODo4ysDyRwJgd3eMjmlMVOvCt25O9tl7m3vM=,24.15269111191736
2025-04-11 23:45:48.447819,bedroom,23.48,1,54.68,22.146820581144933,48.87454365440857,a05e6feb,gAAAAABn-UPp1hlXJUH4v2_9xwKJ-Tazg5JeTzeNpC1fprzjQr8b3JzhB7AObIPvxMDXsQek9PU6q_GaCDHs57OpVgaWXSf-Y2IOCKXR3ORMHZILs5WEsWc=,48.87454365440857
2025-04-11 23:46:18.447819,bathroom,20.93,0,38.08,26.64528791067852,37.01108677137869,3486577c,gAAAAABn-UPplCcCI5_MS0qEC58bojK6zK1hDec8I1YRZ84DXhPkBrqivSfs--cC1jPJK9JRlTCG_3936Bq3nQGRVXK_eXWyY9c-5SZURYXio9jp_Hv-dKo=,37.01108677137869
2025-04-11 23:46:48.447819,living_room,23.31,0,47.93,23.38718806048077,56.8831265087555,8aec6083,gAAAAABn-UPpvJVYpnlakFXedsEwsqu4UCFE32diExlqfHLTt7FyrCBHhkdhmZeMMxZEntygDvkZBkS5jI8Ac8_tSWBbLWhjUCu0CMP5LOymQCX-YwrMGkw=,56.8831265087555
2025-04-11 23:47:18.447819,bathroom,19.2,1,33.27,17.752030988647842,38.726151384582536,3486577c,gAAAAABn-UPpPu9JuaJbgX8VNF2h_F5A7X9gTE9SSu57gr7_tunEFxeZzTipj1qeyfNqVKoHcB6diY6v1kDxf-VGQJr88MBeVIGJS_BCMQl2R9KwkjwHgXw=,38.726151384582536
2025-04-11 23:47:48.447819,bedroom,22.71,0,64.1,22.299091512792923,65.09162433309015,a05e6feb,gAAAAABn-UPp8ysn-FSpO8IDDePZrm-yLZRhy_lTGEbxpu2eRL90djh41xypT4XvFr-rvheteYyaK5CdmJ90C2A3p1or1tvXIU01Edxm99tOS9XDaD962vA=,65.09162433309015
2025-04-11 23:48:18.447819,bedroom,23.94,0,55.85,24.73685638557602,49.74564835334257,a05e6feb,gAAAAABn-UPpBx8tSXuBG068JL0snFtuhfLf04DAG03OD0kEy4DLHox6Rt1NhAYbS0i6AiC-ldYoBJlDzy11kqipWKlfMi_eyO4f7Nedx2CadN4Xdmesvlo=,49.74564835334257
2025-04-11 23:48:48.447819,bathroom,20.12,0,61.62,20.18870028819745,54.24701150038937,3486577c,gAAAAABn-UPpyTJJJI_xH5f1Y8TRpy7bhnIxQl5HzUExtfoKPUvtGQ2b99w_dt5SXiNf7ZI-xoPvlXWpGHI3dcVae1XgCD8mtzi1RfcevQZ3M9DDbFYAEzc=,54.24701150038937
2025-04-11 23:49:18.447819,bedroom,20.37,0,47.11,20.5798046420065,42.04590700518813,a05e6feb,gAAAAABn-UPpS1wWNN_TUDUc8982Iq2fC0TulGp6_9HQ1R0gTi5kNVXMZwTNuASwRs7ut0EjUZ_vygCg80-35DSzbE1fx3p5hpU5bE5DD_JKBBoUP1tMOT4=,42.04590700518813
2025-04-11 23:49:48.447819,bedroom,22.91,1,44.51,24.52435001632693,55.0498805250312,a05e6feb,gAAAAABn-UPpM-koDqrAS-UX1voal3EjTLDcgpE18jx5uA6hl-DjESUkJ_vTzw74_tvp369GF_yZwUPQf3f5yIgLJr2FwKoUPhUU4-Fn-IOyzlw2mbb17N8=,55.0498805250312
2025-04-11 23:50:18.447819,bathroom,23.98,1,63.28,24.513615291805145,69.61634319408877,3486577c,gAAAAABn-UPpGLZVHHu-15uasfcOQXS05Ua4JiZa2_PJBtfBB29LFk1rY0ujPRL-HM5wSk44gx49l61ZhJ8gPjKuAGuXPG40dbHjtJrPRlGuzqH_uz50xEU=,69.61634319408877
2025-04-11 23:50:48.447819,bedroom,19.36,1,41.66,21.3709155754311,47.654950908705416,a05e6feb,gAAAAABn-UPphMvn6BTKHf5qQFoxgCcefBECwgkLa2lZmyx2wbFRNIGHKPNCp9f6l3Q-4YMSibosW8QQfEV_P2osMHc_UVWnpbr7cGjd5L7ln3TcSVGicYA=,47.654950908705416
